date,symbol,series_kind,open,high,low,close,adj_close,volume,trading_date
2019-03-08,TOPIX,TOPIX_INDEX_JPX,1588.15,1590.56,1570.39,1572.44,1572.44,,2019-03-08
2019-03-11,TOPIX,TOPIX_INDEX_JPX,1574.31,1582.72,1570.58,1581.44,1581.44,,2019-03-11
2019-03-12,TOPIX,TOPIX_INDEX_JPX,1596.4,1612.08,1595.92,1605.48,1605.48,,2019-03-12
2019-03-13,TOPIX,TOPIX_INDEX_JPX,1600.73,1604.58,1585.79,1592.07,1592.07,,2019-03-13
2019-03-14,TOPIX,TOPIX_INDEX_JPX,1603.32,1606.37,1588.29,1588.29,1588.29,,2019-03-14
2019-03-15,TOPIX,TOPIX_INDEX_JPX,1595.02,1607.1,1594.39,1602.63,1602.63,,2019-03-15
2019-03-18,TOPIX,TOPIX_INDEX_JPX,1610.74,1613.69,1604.47,1613.68,1613.68,,2019-03-18
2019-03-19,TOPIX,TOPIX_INDEX_JPX,1612.36,1612.36,1601.73,1610.23,1610.23,,2019-03-19
2019-03-20,TOPIX,TOPIX_INDEX_JPX,1609.3,1614.6,1607.99,1614.39,1614.39,,2019-03-20
2019-03-22,TOPIX,TOPIX_INDEX_JPX,1617.38,1618.14,1610.09,1617.11,1617.11,,2019-03-22
2019-03-25,TOPIX,TOPIX_INDEX_JPX,1593.3,1593.4,1571.74,1577.41,1577.41,,2019-03-25
2019-03-26,TOPIX,TOPIX_INDEX_JPX,1592.59,1618.4,1591.79,1617.94,1617.94,,2019-03-26
2019-03-27,TOPIX,TOPIX_INDEX_JPX,1606.78,1610.17,1598.1,1609.49,1609.49,,2019-03-27
2019-03-28,TOPIX,TOPIX_INDEX_JPX,1595.09,1595.62,1577.15,1582.85,1582.85,,2019-03-28
2019-03-29,TOPIX,TOPIX_INDEX_JPX,1595.58,1597.66,1588.12,1591.64,1591.64,,2019-03-29
2019-04-01,TOPIX,TOPIX_INDEX_JPX,1612.13,1624.43,1611.71,1615.81,1615.81,,2019-04-01
2019-04-02,TOPIX,TOPIX_INDEX_JPX,1632.03,1632.03,1611.26,1611.69,1611.69,,2019-04-02
2019-04-03,TOPIX,TOPIX_INDEX_JPX,1614.47,1622.19,1607.62,1621.77,1621.77,,2019-04-03
2019-04-04,TOPIX,TOPIX_INDEX_JPX,1621.15,1626.0,1617.39,1620.05,1620.05,,2019-04-04
2019-04-05,TOPIX,TOPIX_INDEX_JPX,1620.52,1627.33,1620.52,1625.75,1625.75,,2019-04-05
2019-04-08,TOPIX,TOPIX_INDEX_JPX,1628.9,1628.9,1616.75,1620.14,1620.14,,2019-04-08
2019-04-09,TOPIX,TOPIX_INDEX_JPX,1616.5,1619.26,1610.38,1618.76,1618.76,,2019-04-09
2019-04-10,TOPIX,TOPIX_INDEX_JPX,1601.57,1608.33,1600.49,1607.66,1607.66,,2019-04-10
2019-04-11,TOPIX,TOPIX_INDEX_JPX,1603.4,1608.98,1600.52,1606.52,1606.52,,2019-04-11
2019-04-12,TOPIX,TOPIX_INDEX_JPX,1611.74,1611.74,1600.8,1605.4,1605.4,,2019-04-12
2019-04-15,TOPIX,TOPIX_INDEX_JPX,1624.25,1632.19,1624.18,1627.93,1627.93,,2019-04-15
2019-04-16,TOPIX,TOPIX_INDEX_JPX,1623.29,1632.66,1622.94,1626.46,1626.46,,2019-04-16
2019-04-17,TOPIX,TOPIX_INDEX_JPX,1628.35,1633.96,1625.15,1630.68,1630.68,,2019-04-17
2019-04-18,TOPIX,TOPIX_INDEX_JPX,1631.62,1632.54,1612.02,1614.97,1614.97,,2019-04-18
2019-04-19,TOPIX,TOPIX_INDEX_JPX,1621.23,1623.52,1615.38,1616.93,1616.93,,2019-04-19
2019-04-22,TOPIX,TOPIX_INDEX_JPX,1613.54,1620.56,1608.71,1618.62,1618.62,,2019-04-22
2019-04-23,TOPIX,TOPIX_INDEX_JPX,1620.72,1624.76,1616.14,1622.97,1622.97,,2019-04-23
2019-04-24,TOPIX,TOPIX_INDEX_JPX,1628.96,1629.07,1608.8,1612.05,1612.05,,2019-04-24
2019-04-25,TOPIX,TOPIX_INDEX_JPX,1613.47,1622.28,1610.84,1620.28,1620.28,,2019-04-25
2019-04-26,TOPIX,TOPIX_INDEX_JPX,1610.79,1619.25,1602.32,1617.93,1617.93,,2019-04-26
2019-05-07,TOPIX,TOPIX_INDEX_JPX,1616.84,1617.26,1595.57,1599.84,1599.84,,2019-05-07
2019-05-08,TOPIX,TOPIX_INDEX_JPX,1580.47,1581.15,1566.62,1572.33,1572.33,,2019-05-08
2019-05-09,TOPIX,TOPIX_INDEX_JPX,1563.32,1564.8,1547.79,1550.71,1550.71,,2019-05-09
2019-05-10,TOPIX,TOPIX_INDEX_JPX,1550.48,1565.01,1540.13,1549.42,1549.42,,2019-05-10
2019-05-13,TOPIX,TOPIX_INDEX_JPX,1541.23,1549.48,1537.09,1541.14,1541.14,,2019-05-13
2019-05-14,TOPIX,TOPIX_INDEX_JPX,1517.41,1534.98,1508.85,1534.98,1534.98,,2019-05-14
2019-05-15,TOPIX,TOPIX_INDEX_JPX,1539.32,1544.15,1528.32,1544.15,1544.15,,2019-05-15
2019-05-16,TOPIX,TOPIX_INDEX_JPX,1543.42,1543.42,1527.98,1537.55,1537.55,,2019-05-16
2019-05-17,TOPIX,TOPIX_INDEX_JPX,1550.44,1562.37,1545.61,1554.25,1554.25,,2019-05-17
2019-05-20,TOPIX,TOPIX_INDEX_JPX,1556.02,1563.69,1551.29,1554.92,1554.92,,2019-05-20
2019-05-21,TOPIX,TOPIX_INDEX_JPX,1546.85,1553.54,1542.49,1550.3,1550.3,,2019-05-21
2019-05-22,TOPIX,TOPIX_INDEX_JPX,1557.01,1558.65,1546.09,1546.21,1546.21,,2019-05-22
2019-05-23,TOPIX,TOPIX_INDEX_JPX,1538.92,1544.64,1535.66,1540.58,1540.58,,2019-05-23
2019-05-24,TOPIX,TOPIX_INDEX_JPX,1527.2,1541.22,1524.71,1541.21,1541.21,,2019-05-24
2019-05-27,TOPIX,TOPIX_INDEX_JPX,1542.86,1548.96,1539.74,1547.0,1547.0,,2019-05-27
2019-05-28,TOPIX,TOPIX_INDEX_JPX,1546.57,1554.48,1545.25,1550.99,1550.99,,2019-05-28
2019-05-29,TOPIX,TOPIX_INDEX_JPX,1535.78,1538.35,1524.48,1536.41,1536.41,,2019-05-29
2019-05-30,TOPIX,TOPIX_INDEX_JPX,1526.36,1532.32,1521.06,1531.98,1531.98,,2019-05-30
2019-05-31,TOPIX,TOPIX_INDEX_JPX,1521.31,1523.81,1511.85,1512.28,1512.28,,2019-05-31
2019-06-03,TOPIX,TOPIX_INDEX_JPX,1491.54,1501.21,1490.28,1498.96,1498.96,,2019-06-03
2019-06-04,TOPIX,TOPIX_INDEX_JPX,1501.41,1503.53,1490.42,1499.09,1499.09,,2019-06-04
2019-06-05,TOPIX,TOPIX_INDEX_JPX,1520.69,1531.41,1518.72,1530.08,1530.08,,2019-06-05
2019-06-06,TOPIX,TOPIX_INDEX_JPX,1526.54,1532.19,1524.66,1524.91,1524.91,,2019-06-06
2019-06-07,TOPIX,TOPIX_INDEX_JPX,1529.1,1533.19,1525.0,1532.39,1532.39,,2019-06-07
2019-06-10,TOPIX,TOPIX_INDEX_JPX,1545.83,1556.31,1543.68,1552.94,1552.94,,2019-06-10
2019-06-11,TOPIX,TOPIX_INDEX_JPX,1552.28,1562.47,1549.76,1561.32,1561.32,,2019-06-11
2019-06-12,TOPIX,TOPIX_INDEX_JPX,1554.98,1563.45,1553.99,1554.22,1554.22,,2019-06-12
2019-06-13,TOPIX,TOPIX_INDEX_JPX,1545.5,1548.92,1533.01,1541.5,1541.5,,2019-06-13
2019-06-14,TOPIX,TOPIX_INDEX_JPX,1543.42,1547.85,1535.51,1546.71,1546.71,,2019-06-14
2019-06-17,TOPIX,TOPIX_INDEX_JPX,1542.13,1547.17,1539.74,1539.74,1539.74,,2019-06-17
2019-06-18,TOPIX,TOPIX_INDEX_JPX,1539.31,1544.6,1525.7,1528.67,1528.67,,2019-06-18
2019-06-19,TOPIX,TOPIX_INDEX_JPX,1546.34,1556.16,1544.52,1555.27,1555.27,,2019-06-19
2019-06-20,TOPIX,TOPIX_INDEX_JPX,1559.19,1562.67,1555.51,1559.9,1559.9,,2019-06-20
2019-06-21,TOPIX,TOPIX_INDEX_JPX,1559.19,1559.55,1543.33,1545.9,1545.9,,2019-06-21
2019-06-24,TOPIX,TOPIX_INDEX_JPX,1543.57,1549.79,1541.15,1547.74,1547.74,,2019-06-24
2019-06-25,TOPIX,TOPIX_INDEX_JPX,1546.4,1555.15,1540.13,1543.49,1543.49,,2019-06-25
2019-06-26,TOPIX,TOPIX_INDEX_JPX,1534.94,1539.92,1532.23,1534.34,1534.34,,2019-06-26
2019-06-27,TOPIX,TOPIX_INDEX_JPX,1538.14,1553.27,1536.75,1553.27,1553.27,,2019-06-27
2019-06-28,TOPIX,TOPIX_INDEX_JPX,1550.51,1554.59,1544.62,1551.14,1551.14,,2019-06-28
2019-07-01,TOPIX,TOPIX_INDEX_JPX,1573.09,1585.31,1568.93,1584.85,1584.85,,2019-07-01
2019-07-02,TOPIX,TOPIX_INDEX_JPX,1584.72,1590.79,1583.96,1589.84,1589.84,,2019-07-02
2019-07-03,TOPIX,TOPIX_INDEX_JPX,1582.81,1583.02,1573.27,1579.54,1579.54,,2019-07-03
2019-07-04,TOPIX,TOPIX_INDEX_JPX,1586.37,1589.93,1585.11,1589.78,1589.78,,2019-07-04
2019-07-05,TOPIX,TOPIX_INDEX_JPX,1590.39,1593.5,1587.68,1592.58,1592.58,,2019-07-05
2019-07-08,TOPIX,TOPIX_INDEX_JPX,1588.39,1588.84,1576.76,1578.4,1578.4,,2019-07-08
2019-07-09,TOPIX,TOPIX_INDEX_JPX,1581.9,1587.1,1571.49,1574.89,1574.89,,2019-07-09
2019-07-10,TOPIX,TOPIX_INDEX_JPX,1568.03,1574.91,1565.33,1571.32,1571.32,,2019-07-10
2019-07-11,TOPIX,TOPIX_INDEX_JPX,1572.45,1580.25,1571.38,1578.63,1578.63,,2019-07-11
2019-07-12,TOPIX,TOPIX_INDEX_JPX,1582.41,1582.41,1572.59,1576.31,1576.31,,2019-07-12
2019-07-16,TOPIX,TOPIX_INDEX_JPX,1571.94,1574.56,1565.64,1568.74,1568.74,,2019-07-16
2019-07-17,TOPIX,TOPIX_INDEX_JPX,1563.99,1571.1,1560.67,1567.41,1567.41,,2019-07-17
2019-07-18,TOPIX,TOPIX_INDEX_JPX,1557.65,1558.66,1531.31,1534.27,1534.27,,2019-07-18
2019-07-19,TOPIX,TOPIX_INDEX_JPX,1538.83,1566.07,1537.45,1563.96,1563.96,,2019-07-19
2019-07-22,TOPIX,TOPIX_INDEX_JPX,1559.24,1561.88,1554.52,1556.37,1556.37,,2019-07-22
2019-07-23,TOPIX,TOPIX_INDEX_JPX,1555.69,1572.89,1553.4,1568.82,1568.82,,2019-07-23
2019-07-24,TOPIX,TOPIX_INDEX_JPX,1576.42,1576.42,1570.56,1575.09,1575.09,,2019-07-24
2019-07-25,TOPIX,TOPIX_INDEX_JPX,1577.26,1580.85,1575.54,1577.85,1577.85,,2019-07-25
2019-07-26,TOPIX,TOPIX_INDEX_JPX,1572.09,1574.28,1564.67,1571.52,1571.52,,2019-07-26
2019-07-29,TOPIX,TOPIX_INDEX_JPX,1569.59,1571.61,1563.26,1568.57,1568.57,,2019-07-29
2019-07-30,TOPIX,TOPIX_INDEX_JPX,1572.69,1579.16,1570.44,1575.58,1575.58,,2019-07-30
2019-07-31,TOPIX,TOPIX_INDEX_JPX,1562.96,1570.46,1562.4,1565.14,1565.14,,2019-07-31
2019-08-01,TOPIX,TOPIX_INDEX_JPX,1556.12,1568.41,1553.02,1567.35,1567.35,,2019-08-01
2019-08-02,TOPIX,TOPIX_INDEX_JPX,1544.79,1545.47,1526.03,1533.46,1533.46,,2019-08-02
2019-08-05,TOPIX,TOPIX_INDEX_JPX,1518.35,1521.1,1490.25,1505.88,1505.88,,2019-08-05
2019-08-06,TOPIX,TOPIX_INDEX_JPX,1477.18,1500.42,1462.41,1499.23,1499.23,,2019-08-06
2019-08-07,TOPIX,TOPIX_INDEX_JPX,1496.56,1503.38,1491.42,1499.93,1499.93,,2019-08-07
2019-08-08,TOPIX,TOPIX_INDEX_JPX,1497.28,1504.6,1492.48,1498.66,1498.66,,2019-08-08
2019-08-09,TOPIX,TOPIX_INDEX_JPX,1509.39,1511.19,1503.32,1503.84,1503.84,,2019-08-09
2019-08-13,TOPIX,TOPIX_INDEX_JPX,1489.52,1493.88,1481.53,1486.57,1486.57,,2019-08-13
2019-08-14,TOPIX,TOPIX_INDEX_JPX,1501.43,1501.9,1493.85,1499.5,1499.5,,2019-08-14
2019-08-15,TOPIX,TOPIX_INDEX_JPX,1473.82,1483.87,1465.91,1483.85,1483.85,,2019-08-15
2019-08-16,TOPIX,TOPIX_INDEX_JPX,1477.83,1488.5,1476.0,1485.29,1485.29,,2019-08-16
2019-08-19,TOPIX,TOPIX_INDEX_JPX,1496.03,1498.32,1490.3,1494.33,1494.33,,2019-08-19
2019-08-20,TOPIX,TOPIX_INDEX_JPX,1498.27,1506.77,1497.21,1506.77,1506.77,,2019-08-20
2019-08-21,TOPIX,TOPIX_INDEX_JPX,1491.94,1498.04,1491.27,1497.51,1497.51,,2019-08-21
2019-08-22,TOPIX,TOPIX_INDEX_JPX,1501.87,1503.09,1494.69,1498.06,1498.06,,2019-08-22
2019-08-23,TOPIX,TOPIX_INDEX_JPX,1496.8,1503.26,1496.8,1502.25,1502.25,,2019-08-23
2019-08-26,TOPIX,TOPIX_INDEX_JPX,1474.18,1480.37,1465.3,1478.03,1478.03,,2019-08-26
2019-08-27,TOPIX,TOPIX_INDEX_JPX,1491.72,1494.9,1488.4,1489.69,1489.69,,2019-08-27
2019-08-28,TOPIX,TOPIX_INDEX_JPX,1489.83,1492.47,1487.92,1490.35,1490.35,,2019-08-28
2019-08-29,TOPIX,TOPIX_INDEX_JPX,1492.09,1493.33,1481.64,1490.17,1490.17,,2019-08-29
2019-08-30,TOPIX,TOPIX_INDEX_JPX,1502.83,1512.4,1501.18,1511.86,1511.86,,2019-08-30
2019-09-02,TOPIX,TOPIX_INDEX_JPX,1506.12,1509.33,1504.59,1505.21,1505.21,,2019-09-02
2019-09-03,TOPIX,TOPIX_INDEX_JPX,1502.57,1514.05,1502.47,1510.79,1510.79,,2019-09-03
2019-09-04,TOPIX,TOPIX_INDEX_JPX,1505.66,1510.79,1501.11,1506.81,1506.81,,2019-09-04
2019-09-05,TOPIX,TOPIX_INDEX_JPX,1516.01,1540.59,1515.73,1534.46,1534.46,,2019-09-05
2019-09-06,TOPIX,TOPIX_INDEX_JPX,1541.05,1542.38,1535.81,1537.1,1537.1,,2019-09-06
2019-09-09,TOPIX,TOPIX_INDEX_JPX,1538.49,1551.11,1538.13,1551.11,1551.11,,2019-09-09
2019-09-10,TOPIX,TOPIX_INDEX_JPX,1556.24,1561.52,1554.87,1557.99,1557.99,,2019-09-10
2019-09-11,TOPIX,TOPIX_INDEX_JPX,1563.99,1583.66,1563.47,1583.66,1583.66,,2019-09-11
2019-09-12,TOPIX,TOPIX_INDEX_JPX,1592.83,1600.62,1588.52,1595.1,1595.1,,2019-09-12
2019-09-13,TOPIX,TOPIX_INDEX_JPX,1602.18,1610.98,1593.23,1609.87,1609.87,,2019-09-13
2019-09-17,TOPIX,TOPIX_INDEX_JPX,1605.64,1619.13,1601.73,1614.58,1614.58,,2019-09-17
2019-09-18,TOPIX,TOPIX_INDEX_JPX,1613.31,1614.1,1602.45,1606.62,1606.62,,2019-09-18
2019-09-19,TOPIX,TOPIX_INDEX_JPX,1613.75,1626.52,1612.03,1615.66,1615.66,,2019-09-19
2019-09-20,TOPIX,TOPIX_INDEX_JPX,1622.3,1625.17,1613.7,1616.23,1616.23,,2019-09-20
2019-09-24,TOPIX,TOPIX_INDEX_JPX,1618.02,1629.06,1617.96,1622.94,1622.94,,2019-09-24
2019-09-25,TOPIX,TOPIX_INDEX_JPX,1614.78,1621.59,1611.47,1620.08,1620.08,,2019-09-25
2019-09-26,TOPIX,TOPIX_INDEX_JPX,1633.91,1635.88,1618.88,1623.27,1623.27,,2019-09-26
2019-09-27,TOPIX,TOPIX_INDEX_JPX,1612.1,1613.02,1590.82,1604.25,1604.25,,2019-09-27
2019-09-30,TOPIX,TOPIX_INDEX_JPX,1593.18,1596.21,1583.02,1587.8,1587.8,,2019-09-30
2019-10-01,TOPIX,TOPIX_INDEX_JPX,1595.35,1607.65,1595.35,1603.0,1603.0,,2019-10-01
2019-10-02,TOPIX,TOPIX_INDEX_JPX,1590.31,1597.14,1589.73,1596.29,1596.29,,2019-10-02
2019-10-03,TOPIX,TOPIX_INDEX_JPX,1569.83,1571.04,1560.83,1568.87,1568.87,,2019-10-03
2019-10-04,TOPIX,TOPIX_INDEX_JPX,1564.68,1572.96,1561.0,1572.9,1572.9,,2019-10-04
2019-10-07,TOPIX,TOPIX_INDEX_JPX,1576.33,1578.75,1569.16,1572.75,1572.75,,2019-10-07
2019-10-08,TOPIX,TOPIX_INDEX_JPX,1580.5,1588.19,1579.98,1586.5,1586.5,,2019-10-08
2019-10-09,TOPIX,TOPIX_INDEX_JPX,1570.7,1581.95,1570.7,1581.7,1581.7,,2019-10-09
2019-10-10,TOPIX,TOPIX_INDEX_JPX,1578.79,1583.05,1565.04,1581.42,1581.42,,2019-10-10
2019-10-11,TOPIX,TOPIX_INDEX_JPX,1593.54,1596.58,1587.36,1595.27,1595.27,,2019-10-11
2019-10-15,TOPIX,TOPIX_INDEX_JPX,1615.4,1623.77,1612.27,1620.2,1620.2,,2019-10-15
2019-10-16,TOPIX,TOPIX_INDEX_JPX,1637.58,1646.09,1627.81,1631.51,1631.51,,2019-10-16
2019-10-17,TOPIX,TOPIX_INDEX_JPX,1628.58,1630.57,1624.03,1624.16,1624.16,,2019-10-17
2019-10-18,TOPIX,TOPIX_INDEX_JPX,1628.22,1633.36,1619.76,1621.99,1621.99,,2019-10-18
2019-10-21,TOPIX,TOPIX_INDEX_JPX,1626.18,1630.95,1625.35,1628.6,1628.6,,2019-10-21
2019-10-23,TOPIX,TOPIX_INDEX_JPX,1632.82,1638.51,1620.04,1638.14,1638.14,,2019-10-23
2019-10-24,TOPIX,TOPIX_INDEX_JPX,1646.6,1647.96,1643.24,1643.74,1643.74,,2019-10-24
2019-10-25,TOPIX,TOPIX_INDEX_JPX,1646.42,1648.62,1641.76,1648.44,1648.44,,2019-10-25
2019-10-28,TOPIX,TOPIX_INDEX_JPX,1651.13,1652.75,1648.09,1648.43,1648.43,,2019-10-28
2019-10-29,TOPIX,TOPIX_INDEX_JPX,1657.26,1664.43,1656.78,1662.68,1662.68,,2019-10-29
2019-10-30,TOPIX,TOPIX_INDEX_JPX,1663.85,1666.35,1659.2,1665.9,1665.9,,2019-10-30
2019-10-31,TOPIX,TOPIX_INDEX_JPX,1666.36,1669.91,1660.35,1667.01,1667.01,,2019-10-31
2019-11-01,TOPIX,TOPIX_INDEX_JPX,1653.8,1666.5,1653.72,1666.5,1666.5,,2019-11-01
2019-11-05,TOPIX,TOPIX_INDEX_JPX,1682.85,1697.39,1680.91,1694.16,1694.16,,2019-11-05
2019-11-06,TOPIX,TOPIX_INDEX_JPX,1701.35,1701.35,1689.04,1694.45,1694.45,,2019-11-06
2019-11-07,TOPIX,TOPIX_INDEX_JPX,1693.75,1699.43,1692.21,1698.13,1698.13,,2019-11-07
2019-11-08,TOPIX,TOPIX_INDEX_JPX,1711.66,1713.79,1698.25,1702.77,1702.77,,2019-11-08
2019-11-11,TOPIX,TOPIX_INDEX_JPX,1708.12,1711.22,1701.78,1704.03,1704.03,,2019-11-11
2019-11-12,TOPIX,TOPIX_INDEX_JPX,1702.55,1711.07,1698.93,1709.67,1709.67,,2019-11-12
2019-11-13,TOPIX,TOPIX_INDEX_JPX,1706.55,1707.48,1699.56,1700.33,1700.33,,2019-11-13
2019-11-14,TOPIX,TOPIX_INDEX_JPX,1697.84,1699.92,1680.04,1684.4,1684.4,,2019-11-14
2019-11-15,TOPIX,TOPIX_INDEX_JPX,1686.57,1699.55,1684.53,1696.67,1696.67,,2019-11-15
2019-11-18,TOPIX,TOPIX_INDEX_JPX,1696.09,1700.72,1693.64,1700.72,1700.72,,2019-11-18
2019-11-19,TOPIX,TOPIX_INDEX_JPX,1696.86,1700.51,1691.02,1696.73,1696.73,,2019-11-19
2019-11-20,TOPIX,TOPIX_INDEX_JPX,1689.25,1697.27,1684.17,1691.11,1691.11,,2019-11-20
2019-11-21,TOPIX,TOPIX_INDEX_JPX,1686.85,1690.85,1665.89,1689.38,1689.38,,2019-11-21
2019-11-22,TOPIX,TOPIX_INDEX_JPX,1689.56,1698.53,1688.79,1691.34,1691.34,,2019-11-22
2019-11-25,TOPIX,TOPIX_INDEX_JPX,1702.98,1705.98,1699.8,1702.96,1702.96,,2019-11-25
2019-11-26,TOPIX,TOPIX_INDEX_JPX,1712.61,1719.57,1705.04,1705.71,1705.71,,2019-11-26
2019-11-27,TOPIX,TOPIX_INDEX_JPX,1710.43,1714.6,1709.21,1710.98,1710.98,,2019-11-27
2019-11-28,TOPIX,TOPIX_INDEX_JPX,1712.02,1713.4,1703.54,1708.06,1708.06,,2019-11-28
2019-11-29,TOPIX,TOPIX_INDEX_JPX,1712.21,1712.83,1698.01,1699.36,1699.36,,2019-11-29
2019-12-02,TOPIX,TOPIX_INDEX_JPX,1705.99,1717.35,1705.23,1714.49,1714.49,,2019-12-02
2019-12-03,TOPIX,TOPIX_INDEX_JPX,1695.91,1707.15,1692.86,1706.73,1706.73,,2019-12-03
2019-12-04,TOPIX,TOPIX_INDEX_JPX,1695.73,1703.33,1691.15,1703.27,1703.27,,2019-12-04
2019-12-05,TOPIX,TOPIX_INDEX_JPX,1711.94,1714.32,1706.68,1711.41,1711.41,,2019-12-05
2019-12-06,TOPIX,TOPIX_INDEX_JPX,1713.08,1716.52,1709.49,1713.36,1713.36,,2019-12-06
2019-12-09,TOPIX,TOPIX_INDEX_JPX,1726.1,1726.2,1713.65,1722.07,1722.07,,2019-12-09
2019-12-10,TOPIX,TOPIX_INDEX_JPX,1720.67,1724.08,1719.14,1720.77,1720.77,,2019-12-10
2019-12-11,TOPIX,TOPIX_INDEX_JPX,1720.33,1721.82,1712.11,1714.95,1714.95,,2019-12-11
2019-12-12,TOPIX,TOPIX_INDEX_JPX,1718.99,1719.21,1708.56,1712.83,1712.83,,2019-12-12
2019-12-13,TOPIX,TOPIX_INDEX_JPX,1738.45,1744.82,1735.04,1739.98,1739.98,,2019-12-13
2019-12-16,TOPIX,TOPIX_INDEX_JPX,1737.86,1741.98,1736.87,1736.87,1736.87,,2019-12-16
2019-12-17,TOPIX,TOPIX_INDEX_JPX,1746.28,1747.2,1738.68,1747.2,1747.2,,2019-12-17
2019-12-18,TOPIX,TOPIX_INDEX_JPX,1745.69,1746.29,1736.3,1738.4,1738.4,,2019-12-18
2019-12-19,TOPIX,TOPIX_INDEX_JPX,1736.73,1741.24,1732.38,1736.11,1736.11,,2019-12-19
2019-12-20,TOPIX,TOPIX_INDEX_JPX,1736.98,1738.35,1727.13,1733.07,1733.07,,2019-12-20
2019-12-23,TOPIX,TOPIX_INDEX_JPX,1737.5,1737.7,1728.1,1729.42,1729.42,,2019-12-23
2019-12-24,TOPIX,TOPIX_INDEX_JPX,1730.83,1732.54,1726.55,1728.22,1728.22,,2019-12-24
2019-12-25,TOPIX,TOPIX_INDEX_JPX,1727.08,1728.04,1720.64,1721.42,1721.42,,2019-12-25
2019-12-26,TOPIX,TOPIX_INDEX_JPX,1721.59,1731.2,1720.99,1731.2,1731.2,,2019-12-26
2019-12-27,TOPIX,TOPIX_INDEX_JPX,1735.4,1738.18,1731.97,1733.18,1733.18,,2019-12-27
2019-12-30,TOPIX,TOPIX_INDEX_JPX,1727.39,1727.85,1718.17,1721.36,1721.36,,2019-12-30
2020-01-06,TOPIX,TOPIX_INDEX_JPX,1699.6,1703.87,1690.29,1697.49,1697.49,,2020-01-06
2020-01-07,TOPIX,TOPIX_INDEX_JPX,1705.54,1726.28,1705.23,1725.05,1725.05,,2020-01-07
2020-01-08,TOPIX,TOPIX_INDEX_JPX,1701.87,1706.52,1683.76,1701.4,1701.4,,2020-01-08
2020-01-09,TOPIX,TOPIX_INDEX_JPX,1722.19,1731.67,1721.04,1729.05,1729.05,,2020-01-09
2020-01-10,TOPIX,TOPIX_INDEX_JPX,1734.22,1739.38,1731.27,1735.16,1735.16,,2020-01-10
2020-01-14,TOPIX,TOPIX_INDEX_JPX,1740.91,1742.05,1734.83,1740.53,1740.53,,2020-01-14
2020-01-15,TOPIX,TOPIX_INDEX_JPX,1733.79,1738.45,1727.37,1731.06,1731.06,,2020-01-15
2020-01-16,TOPIX,TOPIX_INDEX_JPX,1733.27,1733.87,1726.71,1728.72,1728.72,,2020-01-16
2020-01-17,TOPIX,TOPIX_INDEX_JPX,1737.23,1737.66,1732.88,1735.44,1735.44,,2020-01-17
2020-01-20,TOPIX,TOPIX_INDEX_JPX,1741.04,1745.95,1740.78,1744.16,1744.16,,2020-01-20
2020-01-21,TOPIX,TOPIX_INDEX_JPX,1743.78,1744.46,1732.15,1734.97,1734.97,,2020-01-21
2020-01-22,TOPIX,TOPIX_INDEX_JPX,1732.48,1744.82,1732.26,1744.13,1744.13,,2020-01-22
2020-01-23,TOPIX,TOPIX_INDEX_JPX,1733.71,1736.92,1729.2,1730.5,1730.5,,2020-01-23
2020-01-24,TOPIX,TOPIX_INDEX_JPX,1733.72,1733.95,1726.32,1730.44,1730.44,,2020-01-24
2020-01-27,TOPIX,TOPIX_INDEX_JPX,1702.98,1708.95,1697.17,1702.57,1702.57,,2020-01-27
2020-01-28,TOPIX,TOPIX_INDEX_JPX,1687.53,1695.72,1684.75,1692.28,1692.28,,2020-01-28
2020-01-29,TOPIX,TOPIX_INDEX_JPX,1695.65,1700.3,1689.76,1699.95,1699.95,,2020-01-29
2020-01-30,TOPIX,TOPIX_INDEX_JPX,1693.65,1695.79,1667.3,1674.77,1674.77,,2020-01-30
2020-01-31,TOPIX,TOPIX_INDEX_JPX,1684.52,1699.19,1683.34,1684.44,1684.44,,2020-01-31
2020-02-03,TOPIX,TOPIX_INDEX_JPX,1660.66,1677.23,1656.33,1672.66,1672.66,,2020-02-03
2020-02-04,TOPIX,TOPIX_INDEX_JPX,1667.25,1685.96,1666.59,1684.24,1684.24,,2020-02-04
2020-02-05,TOPIX,TOPIX_INDEX_JPX,1701.79,1706.69,1696.03,1701.83,1701.83,,2020-02-05
2020-02-06,TOPIX,TOPIX_INDEX_JPX,1722.95,1744.43,1722.28,1736.98,1736.98,,2020-02-06
2020-02-07,TOPIX,TOPIX_INDEX_JPX,1739.28,1740.09,1728.35,1732.14,1732.14,,2020-02-07
2020-02-10,TOPIX,TOPIX_INDEX_JPX,1717.67,1726.08,1716.37,1719.64,1719.64,,2020-02-10
2020-02-12,TOPIX,TOPIX_INDEX_JPX,1721.26,1721.92,1710.68,1718.92,1718.92,,2020-02-12
2020-02-13,TOPIX,TOPIX_INDEX_JPX,1715.6,1717.1,1708.98,1713.08,1713.08,,2020-02-13
2020-02-14,TOPIX,TOPIX_INDEX_JPX,1704.04,1704.7,1698.36,1702.87,1702.87,,2020-02-14
2020-02-17,TOPIX,TOPIX_INDEX_JPX,1688.24,1690.16,1676.7,1687.77,1687.77,,2020-02-17
2020-02-18,TOPIX,TOPIX_INDEX_JPX,1678.87,1680.43,1661.67,1665.71,1665.71,,2020-02-18
